"instance_id","solver","time","type"
"phase-30-150-0.60-0.58-0.62-8","virtual.best",1e+08,"pf"
"phase-30-150-0.64-0.62-0.64-1","virtual.best",3729908,"pf"
"phase-30-150-0.64-0.62-0.64-2","virtual.best",376929,"pf"
"phase-30-150-0.64-0.62-0.64-3","virtual.best",1909,"pf"
"phase-30-150-0.64-0.62-0.64-4","virtual.best",22848,"pf"
"phase-30-150-0.64-0.62-0.64-5","virtual.best",9235,"pf"
"phase-30-150-0.64-0.62-0.64-6","virtual.best",8413444,"pf"
"phase-30-150-0.64-0.62-0.64-7","virtual.best",1660086,"pf"
"phase-30-150-0.64-0.62-0.64-8","virtual.best",1e+08,"pf"
"phase-30-150-0.66-0.64-0.66-1","virtual.best",3840019,"pf"
"phase-30-150-0.66-0.64-0.66-2","virtual.best",13252472,"pf"
"phase-30-150-0.66-0.64-0.66-3","virtual.best",88566,"pf"
"phase-30-150-0.66-0.64-0.66-4","virtual.best",1e+08,"pf"
"phase-30-150-0.66-0.64-0.66-5","virtual.best",685518,"pf"
"phase-30-150-0.66-0.64-0.66-6","virtual.best",1010826,"pf"
"phase-30-150-0.66-0.64-0.66-7","virtual.best",1e+08,"pf"
"phase-30-150-0.66-0.64-0.66-8","virtual.best",2099138,"pf"
"phase-30-150-0.68-0.64-0.68-1","virtual.best",4059874,"pf"
"phase-30-150-0.68-0.64-0.68-2","virtual.best",3674604,"pf"
"phase-30-150-0.68-0.64-0.68-3","virtual.best",19060,"pf"
"phase-30-150-0.68-0.64-0.68-4","virtual.best",138471,"pf"
"phase-30-150-0.68-0.64-0.68-5","virtual.best",1e+08,"pf"
"phase-30-150-0.68-0.64-0.68-6","virtual.best",210,"pf"
"phase-30-150-0.68-0.64-0.68-7","virtual.best",48920,"pf"
"phase-30-150-0.68-0.64-0.68-8","virtual.best",1841328,"pf"
"phase-30-150-0.70-0.66-0.70-1","virtual.best",5,"pf"
"phase-30-150-0.70-0.66-0.70-2","virtual.best",383,"pf"
"phase-30-150-0.70-0.66-0.70-3","virtual.best",1421340,"pf"
"phase-30-150-0.70-0.66-0.70-4","virtual.best",3050011,"pf"
"phase-30-150-0.70-0.66-0.70-5","virtual.best",1e+08,"pf"
"phase-30-150-0.70-0.66-0.70-6","virtual.best",1263,"pf"
"phase-30-150-0.70-0.66-0.70-7","virtual.best",12245,"pf"
"phase-30-150-0.70-0.66-0.70-8","virtual.best",121922,"pf"
"phase-30-150-0.72-0.66-0.70-1","virtual.best",8547302,"pf"
"phase-30-150-0.72-0.66-0.70-2","virtual.best",1e+08,"pf"
"phase-30-150-0.72-0.66-0.70-3","virtual.best",2899497,"pf"
"phase-30-150-0.72-0.66-0.70-4","virtual.best",19461,"pf"
"phase-30-150-0.72-0.66-0.70-5","virtual.best",1253737,"pf"
"phase-30-150-0.72-0.66-0.70-6","virtual.best",1e+08,"pf"
"phase-30-150-0.72-0.66-0.70-7","virtual.best",1e+08,"pf"
"phase-30-150-0.72-0.66-0.70-8","virtual.best",1e+08,"pf"
"phase-30-150-0.74-0.68-0.70-1","virtual.best",9572772,"pf"
"phase-30-150-0.74-0.68-0.70-2","virtual.best",9035685,"pf"
"phase-30-150-0.74-0.68-0.70-3","virtual.best",59268,"pf"
"phase-30-150-0.74-0.68-0.70-4","virtual.best",1e+08,"pf"
"phase-30-150-0.74-0.68-0.70-5","virtual.best",568453,"pf"
"phase-30-150-0.74-0.68-0.70-6","virtual.best",5321097,"pf"
"phase-30-150-0.74-0.68-0.70-7","virtual.best",59157489,"pf"
"phase-30-150-0.74-0.68-0.70-8","virtual.best",1e+08,"pf"
"phase-30-150-0.76-0.70-0.72-1","virtual.best",1e+08,"pf"
"phase-30-150-0.76-0.70-0.72-2","virtual.best",233,"pf"
"phase-30-150-0.76-0.70-0.72-3","virtual.best",7161,"pf"
"phase-30-150-0.76-0.70-0.72-4","virtual.best",36372,"pf"
"phase-30-150-0.76-0.70-0.72-5","virtual.best",5186,"pf"
"phase-30-150-0.76-0.70-0.72-6","virtual.best",213625,"pf"
"phase-30-150-0.76-0.70-0.72-7","virtual.best",9,"pf"
"phase-30-150-0.76-0.70-0.72-8","virtual.best",223387,"pf"
"phase-30-150-0.78-0.72-0.74-1","virtual.best",7005829,"pf"
"phase-30-150-0.78-0.72-0.74-2","virtual.best",3120567,"pf"
"phase-30-150-0.78-0.72-0.74-3","virtual.best",149148,"pf"
"phase-30-150-0.78-0.72-0.74-4","virtual.best",1526189,"pf"
"phase-30-150-0.78-0.72-0.74-5","virtual.best",158,"pf"
"phase-30-150-0.78-0.72-0.74-6","virtual.best",69,"pf"
"phase-30-150-0.78-0.72-0.74-7","virtual.best",4073776,"pf"
"phase-30-150-0.78-0.72-0.74-8","virtual.best",19,"pf"
"phase-30-150-0.80-0.72-0.74-1","virtual.best",25222997,"pf"
"phase-30-150-0.80-0.72-0.74-2","virtual.best",1e+08,"pf"
"phase-30-150-0.80-0.72-0.74-3","virtual.best",888,"pf"
"phase-30-150-0.80-0.72-0.74-4","virtual.best",659372,"pf"
"phase-30-150-0.80-0.72-0.74-5","virtual.best",1e+08,"pf"
"phase-30-150-0.80-0.72-0.74-6","virtual.best",3360,"pf"
"phase-30-150-0.80-0.72-0.74-7","virtual.best",16666643,"pf"
"phase-30-150-0.80-0.72-0.74-8","virtual.best",5532,"pf"
"phase-30-150-0.82-0.74-0.76-1","virtual.best",3,"pf"
"phase-30-150-0.82-0.74-0.76-2","virtual.best",18541,"pf"
"phase-30-150-0.82-0.74-0.76-3","virtual.best",9,"pf"
"phase-30-150-0.82-0.74-0.76-4","virtual.best",553666,"pf"
"phase-30-150-0.82-0.74-0.76-5","virtual.best",3872497,"pf"
"phase-30-150-0.82-0.74-0.76-6","virtual.best",593456,"pf"
"phase-30-150-0.82-0.74-0.76-7","virtual.best",12,"pf"
"phase-30-150-0.82-0.74-0.76-8","virtual.best",95,"pf"
"phase-30-150-0.84-0.74-0.76-1","virtual.best",100,"pf"
"phase-30-150-0.84-0.74-0.76-2","virtual.best",6977,"pf"
"phase-30-150-0.84-0.74-0.76-3","virtual.best",5560996,"pf"
"phase-30-150-0.84-0.74-0.76-4","virtual.best",65884194,"pf"
"phase-30-150-0.84-0.74-0.76-5","virtual.best",7004470,"pf"
"phase-30-150-0.84-0.74-0.76-6","virtual.best",3303303,"pf"
"phase-30-150-0.84-0.74-0.76-7","virtual.best",10198509,"pf"
"phase-30-150-0.84-0.74-0.76-8","virtual.best",800698,"pf"
"phase-30-150-0.84-0.76-0.76-1","virtual.best",82690216,"pf"
"phase-30-150-0.84-0.76-0.76-2","virtual.best",2598,"pf"
"phase-30-150-0.84-0.76-0.76-3","virtual.best",33,"pf"
"phase-30-150-0.84-0.76-0.76-4","virtual.best",4155060,"pf"
"phase-30-150-0.84-0.76-0.76-5","virtual.best",21304,"pf"
"phase-30-150-0.84-0.76-0.76-6","virtual.best",168,"pf"
"phase-30-150-0.84-0.76-0.76-7","virtual.best",1522,"pf"
"phase-30-150-0.84-0.76-0.76-8","virtual.best",42,"pf"
"phase-30-150-0.86-0.76-0.78-1","virtual.best",90,"pf"
"phase-30-150-0.86-0.76-0.78-2","virtual.best",3706590,"pf"
"phase-30-150-0.86-0.76-0.78-3","virtual.best",683691,"pf"
"phase-30-150-0.86-0.76-0.78-4","virtual.best",52,"pf"
"phase-30-150-0.86-0.76-0.78-5","virtual.best",91022,"pf"
"phase-30-150-0.86-0.76-0.78-6","virtual.best",8527,"pf"
"phase-30-150-0.86-0.76-0.78-7","virtual.best",3,"pf"
"phase-30-150-0.86-0.76-0.78-8","virtual.best",577,"pf"
"si2_r001_m200.00","virtual.best",1,"pf"
"si2_r001_m200.01","virtual.best",3,"pf"
"si2_r001_m200.02","virtual.best",6,"pf"
"si2_r001_m200.03","virtual.best",2,"pf"
"si2_r001_m200.04","virtual.best",2,"pf"
"si2_r001_m200.05","virtual.best",5,"pf"
"si2_r001_m200.06","virtual.best",1,"pf"
"si2_r001_m200.07","virtual.best",1,"pf"
"si2_r001_m200.08","virtual.best",4,"pf"
"si2_r001_m200.09","virtual.best",1,"pf"
"si2_r001_m400.00","virtual.best",33,"pf"
"si2_r001_m400.01","virtual.best",15,"pf"
"si2_r001_m400.02","virtual.best",30,"pf"
"si2_r001_m400.03","virtual.best",68,"pf"
"si2_r001_m400.04","virtual.best",215,"pf"
"si2_r001_m400.05","virtual.best",65,"pf"
"si2_r001_m400.06","virtual.best",195,"pf"
"si2_r001_m400.07","virtual.best",54,"pf"
"si2_r001_m400.08","virtual.best",44,"pf"
"si2_r001_m400.09","virtual.best",180,"pf"
"si2_r001_m600.00","virtual.best",51,"pf"
"si2_r001_m600.01","virtual.best",45,"pf"
"si2_r001_m600.02","virtual.best",67,"pf"
"si2_r001_m600.03","virtual.best",129,"pf"
"si2_r001_m600.04","virtual.best",71,"pf"
"si2_r001_m600.05","virtual.best",181,"pf"
"si2_r001_m600.06","virtual.best",224,"pf"
"si2_r001_m600.07","virtual.best",83,"pf"
"si2_r001_m600.08","virtual.best",159,"pf"
"si2_r001_m600.09","virtual.best",67,"pf"
"si2_r005_m200.00","virtual.best",908,"pf"
"si2_r005_m200.01","virtual.best",434,"pf"
"si2_r005_m200.02","virtual.best",3,"pf"
"si2_r005_m200.03","virtual.best",47,"pf"
"si2_r005_m200.04","virtual.best",5333,"pf"
"si2_r005_m200.05","virtual.best",2398,"pf"
"si2_r005_m200.06","virtual.best",81,"pf"
"si2_r005_m200.07","virtual.best",36,"pf"
"si2_r005_m200.08","virtual.best",3773,"pf"
"si2_r005_m200.09","virtual.best",13,"pf"
"si2_r005_m400.00","virtual.best",2680,"pf"
"si2_r005_m400.01","virtual.best",56,"pf"
"si2_r005_m400.02","virtual.best",13031,"pf"
"si2_r005_m400.03","virtual.best",715,"pf"
"si2_r005_m400.04","virtual.best",1554,"pf"
"si2_r005_m400.05","virtual.best",3465,"pf"
"si2_r005_m400.06","virtual.best",1698,"pf"
"si2_r005_m400.07","virtual.best",5738,"pf"
"si2_r005_m400.08","virtual.best",1591,"pf"
"si2_r005_m400.09","virtual.best",265,"pf"
"si2_r005_m600.00","virtual.best",325375,"pf"
"si2_r005_m600.01","virtual.best",228413,"pf"
"si2_r005_m600.02","virtual.best",126399,"pf"
"si2_r005_m600.03","virtual.best",7821,"pf"
"si2_r005_m600.04","virtual.best",25816,"pf"
"si2_r005_m600.05","virtual.best",47217,"pf"
"si2_r005_m600.06","virtual.best",66038,"pf"
"si2_r005_m600.07","virtual.best",5820,"pf"
"si2_r005_m600.08","virtual.best",53330,"pf"
"si2_r005_m600.09","virtual.best",7212,"pf"
"si2_r01_m200.00","virtual.best",4747,"pf"
"si2_r01_m200.01","virtual.best",443,"pf"
"si2_r01_m200.02","virtual.best",8384,"pf"
"si2_r01_m200.03","virtual.best",6946,"pf"
"si2_r01_m200.04","virtual.best",557,"pf"
"si2_r01_m200.05","virtual.best",743,"pf"
"si2_r01_m200.06","virtual.best",1405,"pf"
"si2_r01_m200.07","virtual.best",2003,"pf"
"si2_r01_m200.08","virtual.best",3116,"pf"
"si2_r01_m200.09","virtual.best",25897,"pf"
"si2_r01_m400.00","virtual.best",47964,"pf"
"si2_r01_m400.01","virtual.best",6169,"pf"
"si2_r01_m400.02","virtual.best",68992,"pf"
"si2_r01_m400.03","virtual.best",673,"pf"
"si2_r01_m400.04","virtual.best",10953,"pf"
"si2_r01_m400.05","virtual.best",60263,"pf"
"si2_r01_m400.06","virtual.best",2139,"pf"
"si2_r01_m400.07","virtual.best",9915,"pf"
"si2_r01_m400.08","virtual.best",11509,"pf"
"si2_r01_m400.09","virtual.best",351807,"pf"
"si2_r01_m600.00","virtual.best",409983,"pf"
"si2_r01_m600.01","virtual.best",46636,"pf"
"si2_r01_m600.02","virtual.best",521241,"pf"
"si2_r01_m600.03","virtual.best",238645,"pf"
"si2_r01_m600.04","virtual.best",378003,"pf"
"si2_r01_m600.05","virtual.best",152307,"pf"
"si2_r01_m600.06","virtual.best",185448,"pf"
"si2_r01_m600.07","virtual.best",126303,"pf"
"si2_r01_m600.08","virtual.best",1137201,"pf"
"si2_r01_m600.09","virtual.best",719603,"pf"
"si4_m4D_m1296.00","virtual.best",269,"pf"
"si4_m4D_m1296.02","virtual.best",544,"pf"
"si4_m4D_m1296.03","virtual.best",933,"pf"
"si4_m4D_m1296.08","virtual.best",623,"pf"
"si4_m4D_m625.01","virtual.best",90,"pf"
"si4_m4D_m625.07","virtual.best",42,"pf"
"si4_m4D_m625.08","virtual.best",297,"pf"
"si4_r001_m200.00","virtual.best",2,"pf"
"si4_r001_m200.01","virtual.best",3,"pf"
"si4_r001_m200.02","virtual.best",5,"pf"
"si4_r001_m200.03","virtual.best",4,"pf"
"si4_r001_m200.04","virtual.best",3,"pf"
"si4_r001_m200.05","virtual.best",7,"pf"
"si4_r001_m200.06","virtual.best",3,"pf"
"si4_r001_m200.07","virtual.best",3,"pf"
"si4_r001_m200.08","virtual.best",3,"pf"
"si4_r001_m200.09","virtual.best",9,"pf"
"si4_r001_m400.00","virtual.best",38,"pf"
"si4_r001_m400.01","virtual.best",43,"pf"
"si4_r001_m400.02","virtual.best",29,"pf"
"si4_r001_m400.03","virtual.best",29,"pf"
"si4_r001_m400.04","virtual.best",33,"pf"
"si4_r001_m400.05","virtual.best",72,"pf"
"si4_r001_m400.06","virtual.best",31,"pf"
"si4_r001_m400.07","virtual.best",81,"pf"
"si4_r001_m400.08","virtual.best",52,"pf"
"si4_r001_m400.09","virtual.best",14,"pf"
"si4_r001_m600.00","virtual.best",119,"pf"
"si4_r001_m600.01","virtual.best",111,"pf"
"si4_r001_m600.02","virtual.best",109,"pf"
"si4_r001_m600.03","virtual.best",102,"pf"
"si4_r001_m600.04","virtual.best",98,"pf"
"si4_r001_m600.05","virtual.best",38,"pf"
"si4_r001_m600.06","virtual.best",108,"pf"
"si4_r001_m600.07","virtual.best",98,"pf"
"si4_r001_m600.08","virtual.best",113,"pf"
"si4_r001_m600.09","virtual.best",121,"pf"
"si4_r005_m200.00","virtual.best",63,"pf"
"si4_r005_m200.01","virtual.best",5,"pf"
"si4_r005_m200.02","virtual.best",47,"pf"
"si4_r005_m200.03","virtual.best",51,"pf"
"si4_r005_m200.04","virtual.best",40,"pf"
"si4_r005_m200.05","virtual.best",16,"pf"
"si4_r005_m200.06","virtual.best",12,"pf"
"si4_r005_m200.07","virtual.best",20,"pf"
"si4_r005_m200.08","virtual.best",12,"pf"
"si4_r005_m200.09","virtual.best",39,"pf"
"si4_r005_m400.00","virtual.best",234,"pf"
"si4_r005_m400.01","virtual.best",99,"pf"
"si4_r005_m400.02","virtual.best",2875,"pf"
"si4_r005_m400.03","virtual.best",581,"pf"
"si4_r005_m400.04","virtual.best",1003,"pf"
"si4_r005_m400.05","virtual.best",246,"pf"
"si4_r005_m400.06","virtual.best",54,"pf"
"si4_r005_m400.07","virtual.best",821,"pf"
"si4_r005_m400.08","virtual.best",38,"pf"
"si4_r005_m400.09","virtual.best",112,"pf"
"si4_r005_m600.00","virtual.best",2315,"pf"
"si4_r005_m600.01","virtual.best",1016,"pf"
"si4_r005_m600.02","virtual.best",1060,"pf"
"si4_r005_m600.03","virtual.best",743,"pf"
"si4_r005_m600.04","virtual.best",5111,"pf"
"si4_r005_m600.05","virtual.best",4988,"pf"
"si4_r005_m600.06","virtual.best",9322,"pf"
"si4_r005_m600.07","virtual.best",2247,"pf"
"si4_r005_m600.08","virtual.best",14783,"pf"
"si4_r005_m600.09","virtual.best",173,"pf"
"si4_r01_m200.00","virtual.best",711,"pf"
"si4_r01_m200.01","virtual.best",385,"pf"
"si4_r01_m200.02","virtual.best",1273,"pf"
"si4_r01_m200.03","virtual.best",37,"pf"
"si4_r01_m200.04","virtual.best",8,"pf"
"si4_r01_m200.05","virtual.best",589,"pf"
"si4_r01_m200.06","virtual.best",10,"pf"
"si4_r01_m200.07","virtual.best",49,"pf"
"si4_r01_m200.08","virtual.best",3325,"pf"
"si4_r01_m200.09","virtual.best",448,"pf"
"si4_r01_m400.00","virtual.best",32001,"pf"
"si4_r01_m400.01","virtual.best",1033,"pf"
"si4_r01_m400.02","virtual.best",1816,"pf"
"si4_r01_m400.03","virtual.best",3764,"pf"
"si4_r01_m400.04","virtual.best",46633,"pf"
"si4_r01_m400.05","virtual.best",1822,"pf"
"si4_r01_m400.06","virtual.best",145,"pf"
"si4_r01_m400.07","virtual.best",1178,"pf"
"si4_r01_m400.08","virtual.best",95,"pf"
"si4_r01_m400.09","virtual.best",16863,"pf"
"si4_r01_m600.00","virtual.best",398,"pf"
"si4_r01_m600.01","virtual.best",1526,"pf"
"si4_r01_m600.02","virtual.best",8221,"pf"
"si4_r01_m600.03","virtual.best",45010,"pf"
"si4_r01_m600.04","virtual.best",285,"pf"
"si4_r01_m600.05","virtual.best",3944,"pf"
"si4_r01_m600.06","virtual.best",33084,"pf"
"si4_r01_m600.07","virtual.best",10898,"pf"
"si4_r01_m600.08","virtual.best",23930,"pf"
"si4_r01_m600.09","virtual.best",53236,"pf"
"si6_m4D_m1296.00","virtual.best",911,"pf"
"si6_m4D_m1296.01","virtual.best",587,"pf"
"si6_m4D_m1296.03","virtual.best",5993,"pf"
"si6_m4D_m1296.06","virtual.best",897,"pf"
"si6_m4D_m1296.07","virtual.best",724,"pf"
"si6_m4D_m1296.09","virtual.best",814,"pf"
"si6_m4D_m256.09","virtual.best",5,"pf"
"si6_m4D_m625.03","virtual.best",793,"pf"
"si6_m4D_m625.05","virtual.best",476,"pf"
"si6_m4D_m625.06","virtual.best",100,"pf"
"si6_m4D_m625.07","virtual.best",79,"pf"
"si6_m4D_m625.09","virtual.best",422,"pf"
"si6_r001_m200.00","virtual.best",2,"pf"
"si6_r001_m200.01","virtual.best",2,"pf"
"si6_r001_m200.02","virtual.best",4,"pf"
"si6_r001_m200.03","virtual.best",4,"pf"
"si6_r001_m200.04","virtual.best",4,"pf"
"si6_r001_m200.05","virtual.best",6,"pf"
"si6_r001_m200.06","virtual.best",2,"pf"
"si6_r001_m200.07","virtual.best",2,"pf"
"si6_r001_m200.08","virtual.best",4,"pf"
"si6_r001_m200.09","virtual.best",6,"pf"
"si6_r001_m400.00","virtual.best",21,"pf"
"si6_r001_m400.01","virtual.best",15,"pf"
"si6_r001_m400.02","virtual.best",24,"pf"
"si6_r001_m400.03","virtual.best",14,"pf"
"si6_r001_m400.04","virtual.best",47,"pf"
"si6_r001_m400.05","virtual.best",48,"pf"
"si6_r001_m400.06","virtual.best",42,"pf"
"si6_r001_m400.07","virtual.best",12,"pf"
"si6_r001_m400.08","virtual.best",18,"pf"
"si6_r001_m400.09","virtual.best",49,"pf"
"si6_r001_m600.00","virtual.best",207,"pf"
"si6_r001_m600.01","virtual.best",194,"pf"
"si6_r001_m600.02","virtual.best",207,"pf"
"si6_r001_m600.03","virtual.best",148,"pf"
"si6_r001_m600.04","virtual.best",206,"pf"
"si6_r001_m600.05","virtual.best",60,"pf"
"si6_r001_m600.06","virtual.best",59,"pf"
"si6_r001_m600.07","virtual.best",52,"pf"
"si6_r001_m600.08","virtual.best",43,"pf"
"si6_r001_m600.09","virtual.best",42,"pf"
"si6_r005_m200.00","virtual.best",54,"pf"
"si6_r005_m200.01","virtual.best",6,"pf"
"si6_r005_m200.02","virtual.best",20,"pf"
"si6_r005_m200.03","virtual.best",12,"pf"
"si6_r005_m200.04","virtual.best",8,"pf"
"si6_r005_m200.05","virtual.best",63,"pf"
"si6_r005_m200.06","virtual.best",7,"pf"
"si6_r005_m200.07","virtual.best",9,"pf"
"si6_r005_m200.08","virtual.best",12,"pf"
"si6_r005_m200.09","virtual.best",33,"pf"
"si6_r005_m400.00","virtual.best",424,"pf"
"si6_r005_m400.01","virtual.best",194,"pf"
"si6_r005_m400.02","virtual.best",127,"pf"
"si6_r005_m400.03","virtual.best",58,"pf"
"si6_r005_m400.04","virtual.best",145,"pf"
"si6_r005_m400.05","virtual.best",101,"pf"
"si6_r005_m400.06","virtual.best",53,"pf"
"si6_r005_m400.07","virtual.best",239,"pf"
"si6_r005_m400.08","virtual.best",230,"pf"
"si6_r005_m400.09","virtual.best",41,"pf"
"si6_r005_m600.00","virtual.best",188,"pf"
"si6_r005_m600.01","virtual.best",163,"pf"
"si6_r005_m600.02","virtual.best",575,"pf"
"si6_r005_m600.03","virtual.best",247,"pf"
"si6_r005_m600.04","virtual.best",201,"pf"
"si6_r005_m600.05","virtual.best",265,"pf"
"si6_r005_m600.06","virtual.best",1933,"pf"
"si6_r005_m600.07","virtual.best",374,"pf"
"si6_r005_m600.08","virtual.best",132,"pf"
"si6_r005_m600.09","virtual.best",167,"pf"
"si6_r01_m200.00","virtual.best",90,"pf"
"si6_r01_m200.01","virtual.best",21,"pf"
"si6_r01_m200.02","virtual.best",64,"pf"
"si6_r01_m200.03","virtual.best",306,"pf"
"si6_r01_m200.04","virtual.best",10,"pf"
"si6_r01_m200.05","virtual.best",73,"pf"
"si6_r01_m200.06","virtual.best",43,"pf"
"si6_r01_m200.07","virtual.best",34,"pf"
"si6_r01_m200.08","virtual.best",29,"pf"
"si6_r01_m200.09","virtual.best",23,"pf"
"si6_r01_m400.00","virtual.best",541,"pf"
"si6_r01_m400.01","virtual.best",1586,"pf"
"si6_r01_m400.02","virtual.best",163,"pf"
"si6_r01_m400.03","virtual.best",2259,"pf"
"si6_r01_m400.04","virtual.best",497,"pf"
"si6_r01_m400.05","virtual.best",203,"pf"
"si6_r01_m400.06","virtual.best",550,"pf"
"si6_r01_m400.07","virtual.best",61,"pf"
"si6_r01_m400.08","virtual.best",821,"pf"
"si6_r01_m400.09","virtual.best",4233,"pf"
"si6_r01_m600.00","virtual.best",1768,"pf"
"si6_r01_m600.01","virtual.best",1032,"pf"
"si6_r01_m600.02","virtual.best",3141,"pf"
"si6_r01_m600.03","virtual.best",3334,"pf"
"si6_r01_m600.04","virtual.best",42088,"pf"
"si6_r01_m600.05","virtual.best",321,"pf"
"si6_r01_m600.06","virtual.best",261,"pf"
"si6_r01_m600.07","virtual.best",7779,"pf"
"si6_r01_m600.08","virtual.best",178269,"pf"
"si6_r01_m600.09","virtual.best",11252,"pf"
"A.01","portfolio",14,"pf"
"A.02","portfolio",44,"pf"
"A.03","portfolio",24,"pf"
"A.04","portfolio",20,"pf"
"A.05","portfolio",109,"pf"
"A.06","portfolio",44,"pf"
"A.07","portfolio",15,"pf"
"A.08","portfolio",17,"pf"
"A.09","portfolio",14,"pf"
"A.10","portfolio",14,"pf"
"A.11","portfolio",18,"pf"
"A.12","portfolio",12,"pf"
"A.13","portfolio",21,"pf"
"A.14","portfolio",142,"pf"
"A.15","portfolio",21,"pf"
"A.16","portfolio",21,"pf"
"A.17","portfolio",19,"pf"
"A.18","portfolio",45,"pf"
"A.19","portfolio",124,"pf"
"A.20","portfolio",15,"pf"
"B.01","portfolio",167,"pf"
"B.02","portfolio",292,"pf"
"B.03","portfolio",166,"pf"
"B.04","portfolio",159,"pf"
"B.05","portfolio",163,"pf"
"B.06","portfolio",179,"pf"
"B.07","portfolio",188,"pf"
"B.08","portfolio",154,"pf"
"B.09","portfolio",206,"pf"
"B.10","portfolio",163,"pf"
"B.11","portfolio",201,"pf"
"B.12","portfolio",216,"pf"
"B.13","portfolio",180,"pf"
"B.14","portfolio",134,"pf"
"B.15","portfolio",133,"pf"
"B.16","portfolio",136,"pf"
"B.17","portfolio",177,"pf"
"B.18","portfolio",134,"pf"
"B.19","portfolio",131,"pf"
"B.20","portfolio",416,"pf"
"C.01","portfolio",422,"pf"
"C.02","portfolio",544,"pf"
"C.03","portfolio",425,"pf"
"C.04","portfolio",588,"pf"
"C.05","portfolio",3059,"pf"
"C.06","portfolio",567,"pf"
"C.07","portfolio",529,"pf"
"C.08","portfolio",421,"pf"
"C.09","portfolio",522,"pf"
"C.10","portfolio",538,"pf"
"C.11","portfolio",619,"pf"
"C.12","portfolio",423,"pf"
"C.13","portfolio",3518,"pf"
"C.14","portfolio",555,"pf"
"C.15","portfolio",533,"pf"
"C.16","portfolio",567,"pf"
"C.17","portfolio",3161,"pf"
"C.18","portfolio",3193,"pf"
"C.19","portfolio",673,"pf"
"C.20","portfolio",722,"pf"
"E.10","portfolio",1611,"pf"
"F.01","portfolio",103,"pf"
"F.02","portfolio",1886,"pf"
"F.03","portfolio",254,"pf"
"F.04","portfolio",725,"pf"
"F.05","portfolio",396,"pf"
"F.06","portfolio",469,"pf"
"F.07","portfolio",1582,"pf"
"F.08","portfolio",499,"pf"
"F.09","portfolio",1856,"pf"
"F.11","portfolio",128,"pf"
"F.12","portfolio",64386,"pf"
"F.13","portfolio",1496,"pf"
"F.14","portfolio",1507,"pf"
"F.15","portfolio",223,"pf"
"F.16","portfolio",98,"pf"
"F.17","portfolio",2355,"pf"
"F.18","portfolio",2555,"pf"
"F.19","portfolio",408,"pf"
"F.20","portfolio",206,"pf"
"PR15-1","portfolio",6148,"pf"
"PR15-10","portfolio",5024,"pf"
"PR15-11","portfolio",4810,"pf"
"PR15-12","portfolio",7700,"pf"
"PR15-13","portfolio",5696,"pf"
"PR15-14","portfolio",7860,"pf"
"PR15-15","portfolio",30422,"pf"
"PR15-16","portfolio",5262,"pf"
"PR15-17","portfolio",5597,"pf"
"PR15-18","portfolio",21359,"pf"
"PR15-19","portfolio",6262,"pf"
"PR15-2","portfolio",9041,"pf"
"PR15-20","portfolio",6826,"pf"
"PR15-21","portfolio",4641,"pf"
"PR15-22","portfolio",5617,"pf"
"PR15-23","portfolio",8099,"pf"
"PR15-24","portfolio",5346,"pf"
"PR15-3","portfolio",4704,"pf"
"PR15-4","portfolio",5289,"pf"
"PR15-5","portfolio",15985,"pf"
"PR15-6","portfolio",5575,"pf"
"PR15-7","portfolio",20859,"pf"
"PR15-8","portfolio",5895,"pf"
"PR15-9","portfolio",9773,"pf"
"g10-g103","portfolio",2786,"pf"
"g10-g104","portfolio",8639071,"pf"
"g10-g105","portfolio",8133020,"pf"
"g10-g106","portfolio",1e+08,"pf"
"g10-g107","portfolio",31297632,"pf"
"g10-g108","portfolio",1e+08,"pf"
"g10-g110","portfolio",43384,"pf"
"g10-g111","portfolio",1e+08,"pf"
"g10-g112","portfolio",24261,"pf"
"g10-g13","portfolio",0,"pf"
"g10-g14","portfolio",0,"pf"
"g10-g15","portfolio",3,"pf"
"g10-g16","portfolio",19,"pf"
"g10-g22","portfolio",11,"pf"
"g10-g23","portfolio",328673,"pf"
"g10-g25","portfolio",1,"pf"
"g10-g26","portfolio",267746,"pf"
"g10-g27","portfolio",1e+08,"pf"
"g10-g29","portfolio",7,"pf"
"g10-g30","portfolio",121,"pf"
"g10-g31","portfolio",2,"pf"
"g10-g33","portfolio",1,"pf"
"g10-g37","portfolio",187347,"pf"
"g10-g41","portfolio",8,"pf"
"g10-g42","portfolio",332,"pf"
"g10-g43","portfolio",4173,"pf"
"g10-g44","portfolio",54,"pf"
"g10-g45","portfolio",34,"pf"
"g10-g46","portfolio",87466,"pf"
"g10-g47","portfolio",2257,"pf"
"g10-g48","portfolio",128,"pf"
"g10-g49","portfolio",30,"pf"
"g10-g51","portfolio",1e+08,"pf"
"g10-g53","portfolio",2361,"pf"
"g10-g58-normed","portfolio",4582,"pf"
"g10-g59-normed","portfolio",644,"pf"
"g10-g60-normed","portfolio",48,"pf"
"g10-g63","portfolio",1e+08,"pf"
"g10-g65","portfolio",248,"pf"
"g10-g66-normed","portfolio",55,"pf"
"g10-g68","portfolio",118,"pf"
"g10-g69","portfolio",111,"pf"
"g10-g71","portfolio",56,"pf"
"g10-g72","portfolio",45,"pf"
"g10-g73-normed","portfolio",599,"pf"
"g10-g76","portfolio",16823,"pf"
"g10-g77","portfolio",1209,"pf"
"g10-g81","portfolio",421,"pf"
